0.4540886878967285;0.0;0.019834756
0.9042351245880127;0.01;0.019920473
1.3519008159637451;0.02;0.019995668
1.7997350692749023;0.03;0.020079956
2.2473111152648926;0.04;0.020170555
2.69992995262146;0.05;0.020274528
3.15084171295166;0.06;0.020372889
3.5982468128204346;0.07;0.020478609
4.046236753463745;0.08;0.02058094
4.493926048278809;0.09;0.020702046
4.9418044090271;0.1;0.020818513
5.3897411823272705;0.11;0.020944797
5.837222576141357;0.12;0.021070182
6.285851955413818;0.13;0.021198107
6.7337400913238525;0.14;0.021339892
7.18186616897583;0.15;0.021478491
7.637004137039185;0.16;0.021631438
8.078424215316772;0.17;0.021780625
8.523637056350708;0.18;0.021947147
8.97377872467041;0.19;0.02210732
9.421504020690918;0.2;0.02228424
9.869182825088501;0.21;0.022467026
10.316946268081665;0.22;0.022642231
10.764196157455444;0.23;0.022845062
11.21196961402893;0.24;0.02304389
11.659847736358643;0.25;0.023261642
12.106829643249512;0.26;0.02348636
12.559828281402588;0.27;0.023711788
13.010562896728516;0.28;0.023966463
13.457923173904419;0.29;0.02422747
13.905752658843994;0.3;0.024493009
14.353439331054688;0.31;0.024773266
14.801130056381226;0.32;0.02507018
15.24904990196228;0.33;0.025382653
15.696826934814453;0.34;0.025709375
16.14419460296631;0.35000000000000003;0.026068678
16.591870307922363;0.36;0.026426321
17.040485858917236;0.37;0.026813664
17.488292455673218;0.38;0.027229258
17.935288429260254;0.39;0.027666808
18.380019903182983;0.4;0.028122365
18.840381622314453;0.41000000000000003;0.028624388
19.28876519203186;0.42;0.029138015
19.735459804534912;0.43;0.029688834
20.183475017547607;0.44;0.030282058
20.630840301513672;0.45;0.030910153
21.078521251678467;0.46;0.031570873
21.526143550872803;0.47000000000000003;0.032307143
21.973827362060547;0.48;0.033088091
22.422584295272827;0.49;0.03393902
22.87303328514099;0.5;0.034853662
23.32310175895691;0.51;0.035848603
23.771284818649292;0.52;0.036933229
24.21846866607666;0.53;0.038098734
24.66654324531555;0.54;0.039349885
25.113821029663086;0.55;0.03997167
25.561413526535034;0.56;0.042209521
26.010150909423828;0.5700000000000001;0.043810602
26.456637620925903;0.58;0.045442616
26.904608249664307;0.59;0.047143172
27.352596282958984;0.6;0.048884751
27.799068450927734;0.61;0.050647761
28.247847318649292;0.62;0.052450767
28.694820404052734;0.63;0.054126427
29.142579555511475;0.64;0.055716279
29.591394662857056;0.65;0.057155742
30.038994073867798;0.66;0.058381754
30.49239945411682;0.67;0.059356511
30.940587520599365;0.68;0.060024433
31.39152956008911;0.6900000000000001;0.060243158
31.838555812835693;0.7000000000000001;0.05998249
32.28534126281738;0.71;0.059219681
32.7300009727478;0.72;0.05793632
33.18023443222046;0.73;0.056251984
33.629061222076416;0.74;0.054219091
34.07571530342102;0.75;0.052116725
34.52351140975952;0.76;0.050005381
34.97202825546265;0.77;0.047995045
35.41911554336548;0.78;0.046106087
35.867326736450195;0.79;0.044274358
36.31886053085327;0.8;0.042665661
36.76914715766907;0.81;0.041182718
37.217045545578;0.8200000000000001;0.039840301
37.66492533683777;0.8300000000000001;0.038602979
38.1130428314209;0.84;0.037455762
38.56107759475708;0.85;0.036366645
39.008485317230225;0.86;0.035406437
39.455941915512085;0.87;0.034517546
39.90313363075256;0.88;0.033694903
40.35122466087341;0.89;0.032933736
40.79881429672241;0.9;0.03222385
41.252169609069824;0.91;0.03154044
41.70035910606384;0.92;0.030931066
42.150405168533325;0.93;0.030375219
42.60278916358948;0.9400000000000001;0.02983621
43.052934885025024;0.9500000000000001;0.029337871
43.50089716911316;0.96;0.028844554
43.94891715049744;0.97;0.028420361
44.3964147567749;0.98;0.027997659
44.84480118751526;0.99;0.027611131
45.293601274490356;1.0;0.02723882
45.74050498008728;1.01;0.02690565
46.19378590583801;1.02;0.026583979
46.64408802986145;1.03;0.026268768
47.09166955947876;1.04;0.025974702
47.54041028022766;1.05;0.025712096
47.98728394508362;1.06;0.025457104
48.43504476547241;1.07;0.025198522
48.88302206993103;1.08;0.024966652
49.330864906311035;1.09;0.024754535
49.7838819026947;1.1;0.024539579
50.23401689529419;1.09;0.024882745
50.682050943374634;1.08;0.025220536
51.13042140007019;1.07;0.025579819
51.577404499053955;1.06;0.025976999
52.025840520858765;1.05;0.026361252
52.47982716560364;1.04;0.026769212
52.930907011032104;1.03;0.027205052
53.38141584396362;1.02;0.027671096
53.83155941963196;1.01;0.02817981
54.279056787490845;1.0;0.028714299
54.72663140296936;0.99;0.029291428
55.174466371536255;0.98;0.029906712
55.622559785842896;0.97;0.030566055
56.069031953811646;0.96;0.031282788
56.51721477508545;0.95;0.032074684
56.9647855758667;0.94;0.03292266
57.41271162033081;0.9299999999999999;0.033837832
57.86058259010315;0.9199999999999999;0.034830653
58.30825161933899;0.9099999999999999;0.035922927
58.756097078323364;0.8999999999999999;0.037153077
59.20373463630676;0.8899999999999999;0.038462644
59.65225553512573;0.8799999999999999;0.039913727
60.103073596954346;0.8699999999999999;0.041486345
60.55333662033081;0.8599999999999999;0.043227491
61.00177049636841;0.8499999999999999;0.045120226
61.449278831481934;0.8399999999999999;0.047236655
61.89647817611694;0.8299999999999998;0.049434765
62.341039180755615;0.8199999999999998;0.051750994
62.80625557899475;0.8099999999999998;0.054104127
63.25647974014282;0.7999999999999998;0.056361357
63.70412230491638;0.7899999999999998;0.058322286
64.15189957618713;0.7799999999999998;0.059874674
64.59998273849487;0.7699999999999998;0.060735808
65.04695200920105;0.7599999999999998;0.060980458
65.49508285522461;0.7499999999999998;0.060677728
65.94329380989075;0.7399999999999998;0.059910496
66.39034152030945;0.7299999999999998;0.058770191
66.83759665489197;0.7199999999999998;0.05738135
67.28536438941956;0.7099999999999997;0.055802875
67.73402380943298;0.6999999999999997;0.054100452
68.18174290657043;0.6899999999999997;0.052319175
68.62841701507568;0.6799999999999997;0.050513345
69.07620072364807;0.6699999999999997;0.048648036
69.52367949485779;0.6599999999999997;0.046905366
69.97174668312073;0.6499999999999997;0.045227481
70.41911935806274;0.6399999999999997;0.04363994
70.86691188812256;0.6299999999999997;0.042130486
71.3146858215332;0.6199999999999997;0.040737673
71.76216220855713;0.6099999999999997;0.039387041
72.21123099327087;0.5999999999999996;0.038182705
72.65445041656494;0.5899999999999996;0.037074316
73.11450839042664;0.5799999999999996;0.036030965
73.56239700317383;0.5699999999999996;0.035101549
74.00976061820984;0.5599999999999996;0.034185721
74.45827388763428;0.5499999999999996;0.033370498
74.90543675422668;0.5399999999999996;0.032607015
75.35310506820679;0.5299999999999996;0.031913351
75.80180215835571;0.5199999999999996;0.031248755
76.24839377403259;0.5099999999999996;0.030629525
76.69705414772034;0.49999999999999956;0.030032879
77.14370608329773;0.48999999999999955;0.029990015
77.59148812294006;0.47999999999999954;0.02963537
78.04030537605286;0.46999999999999953;0.029029246
78.486985206604;0.4599999999999995;0.028498846
78.93549656867981;0.4499999999999995;0.028011764
79.3821611404419;0.4399999999999995;0.027547545
79.83041977882385;0.4299999999999995;0.027124873
80.27788376808167;0.4199999999999995;0.026725659
80.72515678405762;0.4099999999999995;0.026348619
81.16944479942322;0.39999999999999947;0.026000549
81.62981462478638;0.38999999999999946;0.025654863
82.07777976989746;0.37999999999999945;0.025349806
82.52277970314026;0.36999999999999944;0.025044587
82.972740650177;0.35999999999999943;0.024774399
83.42140173912048;0.3499999999999994;0.024493327
83.86812496185303;0.3399999999999994;0.024238642
84.3178391456604;0.3299999999999994;0.02399627
84.76380157470703;0.3199999999999994;0.023755023
85.21138024330139;0.3099999999999994;0.023540025
85.66062998771667;0.2999999999999994;0.023333202
86.10773253440857;0.28999999999999937;0.023126697
86.55470633506775;0.27999999999999936;0.022933003
87.00894117355347;0.26999999999999935;0.022745314
87.45890307426453;0.25999999999999934;0.022569643
87.90692019462585;0.24999999999999933;0.022408363
88.35439419746399;0.23999999999999932;0.022241948
88.8021833896637;0.22999999999999932;0.022088196
89.24982118606567;0.2199999999999993;0.021935986
89.69790649414062;0.2099999999999993;0.021796021
90.14609169960022;0.1999999999999993;0.021664147
90.59275841712952;0.18999999999999928;0.021539261
91.04144263267517;0.17999999999999927;0.021413475
91.48840522766113;0.16999999999999926;0.021296298
91.93610000610352;0.15999999999999925;0.02119152
92.38442039489746;0.14999999999999925;0.02108382
92.83240556716919;0.13999999999999924;0.020968241
93.28050208091736;0.12999999999999923;0.020865634
93.7277581691742;0.11999999999999922;0.020755922
94.17537021636963;0.10999999999999921;0.020664233
94.62694811820984;0.0999999999999992;0.020573729
95.07690620422363;0.08999999999999919;0.020478577
95.52529048919678;0.07999999999999918;0.020388761
95.97338271141052;0.06999999999999917;0.020307671
96.42072677612305;0.059999999999999165;0.020218925
96.86815023422241;0.049999999999999156;0.020134129
97.31600093841553;0.03999999999999915;0.020058937
97.76306176185608;0.02999999999999914;0.01998941
98.21145987510681;0.01999999999999913;0.01990693
98.65913891792297;0.00999999999999912;0.019828371
99.10761857032776;0;0.019759807
